mat_name,errorfree_iterations,tol,maxiter,error_pos,error_iter,solve_iterations,final_relres,did_converge,realtime_s,pos_2norm,n_protections,n_rows,slowdown
cbuckle.mat,341,1e-06,34100,6674,249,342,9.20939456281594e-07,True,0.231843584,11.703177872877028,0,13681,1.002932551319648
cbuckle.mat,341,1e-06,34100,6674,249,341,9.527748418586822e-07,True,0.229873416,11.703177872877028,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,13169,51,6215,9.99208429284611e-07,True,4.168038875,39981.119837581005,0,13681,18.225806451612904
cbuckle.mat,341,1e-06,34100,13169,51,6215,9.99208429284611e-07,True,4.174217208,39981.119837581005,2348194,13681,18.225806451612904
cbuckle.mat,341,1e-06,34100,13138,264,483,9.613694771845409e-07,True,0.328143584,376.9187457713646,0,13681,1.4164222873900294
cbuckle.mat,341,1e-06,34100,13138,264,483,9.613694771845409e-07,True,0.325055834,376.9187457713646,2348194,13681,1.4164222873900294
cbuckle.mat,341,1e-06,34100,13527,46,349,9.555635687576227e-07,True,0.235532958,102.87548037489024,0,13681,1.0234604105571847
cbuckle.mat,341,1e-06,34100,13527,46,349,9.555635687576227e-07,True,0.237536333,102.87548037489024,2348194,13681,1.0234604105571847
cbuckle.mat,341,1e-06,34100,9672,240,34099,3.759694487326828e-06,False,22.794956417,39365.78075627368,0,13681,99.99706744868035
cbuckle.mat,341,1e-06,34100,9672,240,34099,3.759694487326828e-06,False,22.789670834,39365.78075627368,2348194,13681,99.99706744868035
cbuckle.mat,341,1e-06,34100,9051,2,472,9.246893027955748e-07,True,0.319429917,56.4644641492793,0,13681,1.3841642228739004
cbuckle.mat,341,1e-06,34100,9051,2,472,9.246893027955748e-07,True,0.319427458,56.4644641492793,2348194,13681,1.3841642228739004
cbuckle.mat,341,1e-06,34100,9597,155,339,9.583211454191938e-07,True,0.229676666,32.25062962782206,0,13681,0.9941348973607038
cbuckle.mat,341,1e-06,34100,9597,155,341,9.527748418586822e-07,True,0.2304115,32.25062962782206,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,3799,333,333,7.554526449412071e-07,True,0.224042417,528.5716971470686,0,13681,0.9765395894428153
cbuckle.mat,341,1e-06,34100,3799,333,333,7.554526449412071e-07,True,0.225850625,528.5716971470686,2348194,13681,0.9765395894428153
cbuckle.mat,341,1e-06,34100,1103,176,24128,9.983413348086489e-07,True,16.0381115,36880.743344790666,0,13681,70.7565982404692
cbuckle.mat,341,1e-06,34100,1103,176,341,9.527748418586822e-07,True,0.231288917,36880.743344790666,2348194,13681,1.0
cbuckle.mat,341,1e-06,34100,8556,187,8860,9.989662326809188e-07,True,5.911749666,28560.600221008073,0,13681,25.98240469208211
